     PID         DATE      TIME      ELAPSED    CPU    MEM       RSS     VSIZE       CMD
   35110   2016-12-11  20:22:18        02:35  100.0   17.5   2942316   5428556  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:19        02:36  100.0   20.8   3482020   6132076  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:20        02:37   99.2   21.7   3646072   6132076  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:21        02:38   99.2   21.7   3646076   6132076  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:22        02:39  100.0   14.3   2398652   5266028  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:23        02:40   99.3   16.6   2781988   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:24        02:41  100.0   16.6   2781988   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:25        02:42   99.6   16.6   2781988   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:26        02:43  100.0   16.6   2781988   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:27        02:44   99.9   16.6   2781988   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:28        02:45  100.0   16.6   2781988   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:29        02:46  100.0   16.6   2781988   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:30        02:47  100.0   16.6   2781988   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:31        02:48  100.0   16.6   2781988   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:32        02:49  100.0   16.6   2783176   5270188  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:33        02:50  100.0   17.5   2942568   5429580  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:34        02:51    0.0    0.0         0         0       (R)
